	ACK-F1	ACK-F2	ACK-F3	ACK-M1	ACK-M2	ACK-M3	Cig-F1-L	Cig-F13-H	Cig-F14-H	Cig-F15-H	Cig-F2-L	Cig-F3-L	Cig-F7-M	Cig-F8-M	Cig-M1-L	Cig-M13-H	Cig-M14-H	Cig-M15-H	Cig-M2-L	Cig-M3-L	Cig-M7-M	Cig-M8-M	Cig-M9-M	EL-F1-L	EL-F13-H	EL-F14-H	EL-F15-H	EL-F3-L	EL-F6-L	EL-F7-M	EL-F8-M	EL-F9-M	EL-M1-L	EL-M13-H	EL-M14-H	EL-M15-H	EL-M2-L	EL-M3-L	EL-M7-M	EL-M8-M	EL-M9-M
Anaerofilum	4.57954304097794e-05	3.5650783151358e-05	1.67040504690204e-05	9.21436578757918e-05	6.19947572062714e-05	3.17070400033315e-05	7.329440078018129e-05	3.13715024895802e-05	3.76917395908089e-05	4.1959402159278795e-05	4.5081905941708706e-05	1.3926509573637198e-05	3.2436551382971994e-05	9.68264300060241e-05	4.08620520483326e-05	1.34946740351226e-05	6.849964699714139e-05	6.41598713812037e-05	3.11878978166532e-05	5.24151958676011e-05	5.70857966111536e-05	2.85423284142537e-05	5.6633632485122705e-05	4.0194730256675e-05	5.49455146554304e-05	4.9422001201771296e-05	4.83867243095507e-05	5.675305261477779e-05	3.2419637342147804e-05	4.94400361097462e-05	1.58330353149423e-05	6.39137305047855e-05	7.60121030233366e-05	4.92394407336531e-05	3.43995041244693e-05	2.25316791701124e-05	3.5541690698691496e-05	5.6951066565340395e-05	4.13352594697515e-05	5.623432172537211e-05	8.490934150942851e-05
Anaerofustis	7.2629375631565e-06	1.1899251964668499e-05	4.43336500054929e-06	1.4323407957231e-05	2.1883960319340803e-05	1.3795832971926099e-05	9.22282985404232e-06	1.5684584258520302e-05	9.22841072254168e-06	1.3068093092692698e-05	6.7586802447506695e-06	8.20768822718388e-06	4.2851970824896895e-06	2.0405577267547002e-05	1.7462864901161e-05	6.45020428105717e-06	7.446680908627251e-06	1.2815101869115e-05	1.0329908896456401e-05	9.95129037439755e-06	7.85881247143431e-06	1.58175816115067e-05	1.21013487230176e-05	1.8868603363298397e-05	1.88463580857683e-05	2.35693233857971e-05	6.9250362740487305e-06	1.62535167167594e-05	4.7707038632807195e-06	1.9702068024031e-05	9.56852055036555e-06	1.4751433938663299e-05	2.8773604274826802e-05	1.9289388006494e-05	9.60412443491736e-06	1.65384753912566e-05	2.6202616846966502e-05	2.64777324289591e-05	3.31603034971316e-05	1.77394576007204e-05	1.8726473601060197e-05
Anaeroglobus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4258022821254203e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75947314943897e-07	0.0	0.0	0.0
Anaeromassilibacillus	8.12944717055504e-05	7.12451274451175e-05	4.46514146594606e-05	0.000220225443708181	0.000132381683083915	0.000118858032892299	9.49791409491775e-05	9.121343122677579e-05	7.54030402096884e-05	0.000101636149057757	9.351610985839921e-05	4.97083527025598e-05	2.9661162110748303e-05	0.00012327770366646102	7.56470864717251e-05	4.0290908075525204e-05	0.000116055880110242	0.00014908341640944699	0.000121865782232101	8.04794325021617e-05	9.49991439491107e-05	9.97613211647385e-05	0.00015375665826208702	8.25014984773422e-05	0.000114964546735355	7.391983793940591e-05	5.8371074172993994e-05	0.00013767064356057902	3.63617008282135e-05	9.11353973610685e-05	8.89442447548438e-05	0.000115900237613203	0.000128683510396087	9.14266655440423e-05	9.21045142486881e-05	7.399480848545721e-05	8.73521074299679e-05	0.000154351328830454	0.000162317203541795	0.000126304003219953	0.00015353286482903
Anaeromicrobium	5.933481789439101e-07	1.00859330163132e-06	0.0	2.66188415430025e-07	4.0215073619458497e-07	2.8678994952722604e-07	8.519512111571291e-07	0.0	2.0943280228769698e-07	6.18384847443963e-07	2.00971977580376e-07	0.0	0.0	3.2927614168001597e-07	6.71947146811426e-07	4.96305888206868e-07	5.31822220437562e-07	1.26038345757741e-07	2.38964814523695e-07	2.91371601701025e-07	1.24238657814133e-07	5.65794226470854e-07	2.7923661024334197e-07	1.5298152920248402e-07	1.04091738015463e-06	2.2724304048656696e-07	2.77516249377758e-07	0.0	0.0	2.63088135385461e-07	0.0	8.21325607328543e-07	1.0867886044564801e-06	3.37778120643014e-07	5.27807962327063e-07	3.51827007539665e-07	2.14179269300868e-07	0.0	0.0	0.0	2.3076993327620102e-07
Anaeromusa	0.0	0.0	0.0	0.0	1.2430358657715002e-07	0.0	0.0	0.0	0.0	2.2262472052283698e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38105846947312e-07	0.0	0.0	0.0	1.5723775720223802e-07	0.0	0.0	1.42037003356635e-07	0.0	0.0	1.1709280184776001e-07	1.2663295264161198e-07	4.03289661838258e-07	0.0	1.24028537090951e-07	0.0	0.0	0.0	0.0	0.0	3.7061242934991104e-07	0.0	0.0	0.0
Anaerorhabdus	3.54475261105e-06	2.640649008381e-06	1.9897497114091997e-06	2.8609861000215597e-06	1.1571387597440399e-06	1.20695753925952e-06	4.66577040700297e-06	2.5014509068896e-06	4.46437494111772e-06	3.6584322111751504e-06	3.98633063610252e-06	1.26885833166714e-06	1.64459561827492e-06	3.2147407675085e-06	5.18528829551057e-07	1.58421305219688e-06	4.497830775944671e-07	1.26643475035269e-06	1.16156100135117e-06	8.418761380083109e-07	1.06494270114634e-07	3.94862045099212e-06	5.60083913756293e-07	8.20124166208618e-07	1.1332715997064301e-06	1.95376956198608e-06	8.570277749276899e-06	1.2415210316760598e-06	2.1374184440313204e-06	6.55010179349437e-06	1.01419260214655e-06	3.20634935013012e-06	2.29307602345774e-06	1.12018030694863e-06	1.31283642521896e-06	8.50179039885612e-06	9.16097068931798e-07	6.34372805140606e-07	4.06452849569771e-06	1.27875740054828e-06	2.78593552284995e-06
Anaerosalibacter	0.0	0.0	0.0	0.0	1.8257089278518899e-07	0.0	2.73836226502438e-07	1.97166238680666e-07	1.68527958090881e-07	4.1026743160031097e-07	0.0	0.0	0.0	1.76642930172092e-07	1.0201163810485901e-07	0.0	2.1683804677830896e-07	2.6436879025385105e-07	0.0	4.1569671418359104e-07	6.06473068950508e-08	7.00490482322766e-08	0.0	0.0	0.0	1.70542663966198e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.98547057924575e-07	7.689028751223491e-08	0.0	0.0	0.0	1.0955210175752099e-07	0.0	2.69326527970056e-07	4.49275102619172e-07
Anaerosphaera	0.0	4.45487863194938e-07	0.0	2.6501732317203197e-07	0.0	7.05808540582245e-07	6.95219545657127e-07	8.38876553263908e-07	6.47147359068983e-07	0.0	0.0	4.2325084134702e-07	0.0	4.27083351171635e-07	1.05128660380285e-06	2.9451567522399395e-07	0.0	0.0	0.0	3.73322468479716e-07	6.11392239398662e-07	2.5537158855834597e-06	0.0	3.2891028778534e-07	1.2322600954291501e-06	1.17030165850582e-06	1.85130658587494e-07	3.51702289879719e-07	0.0	0.0	0.0	0.0	0.0	7.850250321813659e-07	3.59722213376024e-06	0.0	8.89534868467315e-08	4.16219454705994e-07	8.16231150240674e-07	9.625479124354919e-07	3.3012921010345396e-07
Anaerosporobacter	1.4750846952025599e-05	1.6489262857578e-05	6.7920941352658e-05	3.71726118375333e-05	1.16122711549298e-05	2.5293555392387303e-05	2.07977893542496e-05	1.2569233596307199e-05	7.42132404395621e-06	1.2845596700794901e-05	8.09682210762159e-06	1.44043990187895e-05	8.3557867350537e-06	4.87749080299934e-06	5.773944798903261e-05	1.65295255175856e-06	6.66141796154663e-06	7.938585137505881e-06	1.5309356532774402e-05	8.164535639608521e-06	1.8556923393503895e-05	1.59179505372827e-05	8.912989662078371e-06	1.49386695390586e-05	1.4981669253382999e-05	1.9892044645168898e-05	8.552374442121029e-06	2.35166895307441e-05	2.52532294147514e-06	1.9618591074351e-05	3.67625076452425e-05	3.5218270638524606e-05	2.24424821811985e-05	1.4387277269607901e-05	4.50171867553419e-05	2.90643665990937e-05	4.51514419151325e-06	5.7015980181501e-06	4.96477471306994e-05	9.9766943915165e-06	1.98128026088587e-05
Anaerosporomusa	0.0	0.0	0.0	8.341164219437969e-08	1.7570732538725e-07	0.0	0.0	0.0	1.6219232056866697e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.70125953322415e-07	0.0	0.0	1.1113044493992698e-07	0.0	0.0	0.0	2.4619692843240597e-07	0.0	0.0	0.0	2.85031791073656e-07	0.0	0.0	8.84809769928613e-08	1.21983839587079e-07	0.0	0.0	0.0	8.731220140073099e-08	0.0	0.0	0.0
Anaerostipes	9.53169732911538e-05	6.78866799706728e-05	7.12797756741489e-05	0.00014243038803489	9.06300679270323e-05	9.00950639956861e-05	0.000180905475921417	0.00011380549447379799	0.00010304589295556801	0.00011131505650653301	6.623779110339511e-05	9.424431651186609e-05	0.000128552361442136	0.00012073441404903101	6.68047836705305e-05	5.528194459761379e-05	8.4189526084947e-05	0.000111100628425358	8.408184959115941e-05	9.53132636500956e-05	8.45913920159269e-05	0.00010307237824548699	8.34127027465646e-05	0.00014558519991008	0.00012890194262186598	0.000330328499334734	0.000168259656911974	5.2880855696970206e-05	6.148819007841479e-05	0.000213193294021847	6.86321848328874e-05	0.000155775832781351	0.000185947817843012	0.00019171138496569198	0.000131295164301902	0.000127056076088234	6.44677288220791e-05	0.000102718403376179	0.000193624997688379	0.000102430232920751	0.00018122397118902
Anaerotignum	4.74983974547645e-05	6.74528139378692e-05	3.53997070838055e-05	0.000234455267643382	0.00011318372258403601	0.000109414418277159	0.000218742075611225	0.000359681174246373	3.67799718153844e-05	0.000144480580956824	0.000100464323110109	3.74836693317153e-05	2.32893153432533e-05	5.82330771762172e-05	0.000225866230457935	2.1101876000933803e-05	9.329777507614341e-05	0.000108224332815742	0.000100823859042498	8.8151131929792e-05	0.00010630824580378	8.77987745458308e-05	0.000100802524842385	0.000158160514412445	0.000186127302007296	9.10279984009659e-05	4.29900916957745e-05	0.000130480063725578	3.98259973232673e-05	0.00011719619816847099	0.000203295025071727	0.00020320017664245902	0.000295510359153246	0.000210528016528286	0.00018558919750240901	0.000169586630417823	0.000105898294155166	0.00022053129329705802	0.00013158311979581298	0.000168059414785372	0.000209158202654724
Anaerotruncus	0.000414742457072122	0.0009906300248833698	0.00081459536847123	0.00144890797734359	0.00096874998444792	0.0010399544100973199	0.0009626178136220869	0.00101705295669295	0.000416797879151544	0.000549811111205877	0.0007878187841502731	0.00033956682023194	0.000203914033258598	0.0006190119833166769	0.000731875141080519	0.000175274856729032	0.000772698833978059	0.00103704288908374	0.00034869175748465203	0.000608105902850725	0.000970821164849591	0.000918759899342117	0.000777075303022155	0.0009085077231846119	0.000967895470334419	0.000561779637443393	0.000352588423980677	0.0014285139590650099	0.00038381215282725696	0.000521561075073422	0.000637178153621236	0.0008959186754176609	0.0009164310961788481	0.00048616202476618606	0.000983699574929232	0.000652857094582946	0.000637425797530166	0.00146166612003688	0.0008639364147664059	0.00148998286594415	0.0009734487754374901
Anaerovibrio	4.51595184571171e-05	4.91561158167666e-05	0.00012011051891522801	8.01494066907167e-05	7.91958709121625e-06	1.5743685840825e-05	2.9160149141480895e-05	4.6256135390370504e-05	3.81349132083003e-05	0.00014202157236195402	5.14622718101546e-06	6.32554779025616e-05	8.52007069416334e-05	3.19150226280793e-05	1.8947126252795002e-05	9.09507524437739e-06	1.4371858091367098e-05	1.94072036963193e-05	1.24941403285092e-05	1.0856919017265301e-05	9.23400571731611e-06	2.6062327309475302e-05	1.86977382786113e-05	6.28790728235796e-05	2.00192159492599e-05	1.71488889629211e-05	5.86748921307335e-05	2.04474583418923e-05	0.000200297483534582	6.55228022239843e-05	1.1080377927662e-05	6.37319049932511e-05	4.3529128943981106e-05	9.78012561174418e-05	4.39432699158265e-05	3.89521096089061e-05	8.50747087499485e-06	2.21399427220529e-05	6.9493162414888e-05	3.2984927855527194e-05	3.056420320882511e-05
Anaerovorax	1.33413613242981e-05	7.67014436049128e-06	5.11160537785496e-06	7.77870374447814e-06	8.3568868969051e-06	3.5399369685749e-06	9.83108458371429e-06	6.5017762244012e-06	1.03734961155377e-05	8.99561605656727e-06	6.16064956632735e-06	9.57209879207719e-06	4.51979945251847e-06	6.1104081525849295e-06	9.92871625244727e-06	5.19817407368676e-06	5.23081313601888e-06	7.82493260379441e-06	6.55010059439511e-06	6.2375998515029705e-06	3.7480258348140197e-06	4.38223100209459e-06	7.35582305762386e-06	4.7750867615763195e-06	3.08861598637824e-05	6.80226592248084e-06	7.600429819740711e-06	4.80081608391838e-06	6.39275889940208e-06	7.08580103631131e-06	8.04715438600513e-06	9.63896953920853e-06	2.8712262118334303e-05	1.0547310517056e-05	7.37231193906727e-06	4.37503996815441e-06	3.92616963077812e-06	2.4311510079863897e-06	1.03044801752083e-05	1.2935180801659e-05	1.31375915568252e-05
Aneurinibacillus	5.05085779056724e-05	2.97792458256411e-05	4.43770349375193e-05	8.84153961562307e-06	1.7036589747145e-05	9.193914520481441e-06	3.24037054810695e-05	1.65856362445322e-05	3.1493326681794604e-05	1.2788294657053699e-05	5.41671169792212e-05	3.22105514082932e-05	1.23364069172714e-05	2.47614754960193e-05	1.09500207941004e-05	2.69195757864359e-05	3.3472878265159403e-06	2.45865531812108e-05	2.38425863654125e-05	8.139681325617689e-06	5.76577954340064e-06	1.1831508112746601e-05	1.1154305682233198e-05	3.81413392575065e-06	2.5444219512952302e-05	2.44396731942843e-05	4.48995818713977e-05	2.80060358098396e-05	1.43348814934737e-05	1.7040265507417802e-05	1.1556821101302901e-05	4.17029125965088e-06	7.97700388322265e-06	8.6298580718263e-06	7.472775004219839e-06	1.45909468524682e-05	8.434193318896201e-06	2.83250458629779e-06	1.85388620892936e-05	6.5533963676515605e-06	1.0365919912513e-05
Angelakisella	1.5975492211999402e-05	1.78610563681722e-05	9.60883501731382e-06	3.93914560858836e-05	3.02692336672781e-05	2.6916393495476e-05	2.7507415098603496e-05	1.9183760678706e-05	1.9404222312383897e-05	3.01897662582529e-05	2.9818199118786402e-05	1.00269834979209e-05	9.42967464414191e-06	2.54175033943754e-05	5.898299088993871e-05	1.2447291982814901e-05	3.26807061921738e-05	4.06806602574109e-05	1.14643703338751e-05	2.12669548834224e-05	4.54652448034193e-05	1.92547977446273e-05	3.64280881269516e-05	2.78184357516883e-05	3.3489071563384996e-05	1.7816314113533998e-05	1.4628534848683701e-05	4.49331129871564e-05	1.73177760333977e-05	2.50822496900424e-05	1.6853178222264498e-05	2.56106543393613e-05	3.56401478640544e-05	2.6065999545795103e-05	2.93698226627959e-05	1.37456762825501e-05	4.06294497683002e-05	4.57883925760253e-05	1.98039460376992e-05	7.4798972077906e-05	3.39800995306206e-05
Anoxybacillus	0.0	0.0	0.0	1.54079839053507e-07	0.0	0.0	0.0	0.0	0.0	2.9064894068259303e-07	0.0	0.0	0.0	0.0	1.5018380054326402e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.63444026945147e-07	2.2533125923724398e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anthococcus	3.34252030292744e-07	1.9463884313485398e-07	2.52464236496769e-07	0.0	4.0855024958923503e-08	0.0	1.07134080772349e-07	2.24086340679323e-07	3.57145341649549e-08	0.0	3.4271711408574e-08	4.1355526784531304e-08	2.52889235046461e-07	0.0	0.0	0.0	0.0	0.0	4.07506223442725e-08	9.05588544213224e-08	0.0	5.85685048031005e-07	5.02821168794829e-08	0.0	1.30896846230624e-07	2.05429856433033e-07	4.41371106566212e-08	0.0	1.95532065947463e-07	2.93596862111484e-07	1.34726434852355e-07	2.3162945337515303e-07	2.4616811997862803e-07	0.0	1.20901920254315e-07	2.40858367340376e-07	0.0	7.905528873179691e-08	0.0	5.70758204969655e-08	3.13940260222985e-07
Arabia	9.69424513833834e-06	4.28049827590118e-06	1.3872244813615698e-05	4.55611528945768e-06	8.86488424755908e-06	2.36258204414235e-06	6.98996753688844e-06	3.96289340125459e-06	1.30477373505541e-05	2.4433961363468102e-05	3.34042835798752e-06	6.65043209697042e-06	1.3861710376885401e-05	5.725487797077e-06	1.5496238250047301e-06	9.94116247300833e-06	1.35434185483188e-06	1.44828684605226e-06	2.15085380829698e-05	3.3820440360702703e-06	1.30530343570862e-06	6.55322261285917e-06	1.52001311407113e-06	1.20973268650591e-06	2.4184042774896e-05	1.55606468225916e-05	1.55265764153543e-05	1.3096128743896601e-05	1.48337923901315e-05	1.2404045769297801e-05	3.14079674485737e-06	4.74589037237892e-06	1.7780376655845e-05	1.56799157426577e-05	3.19704044741485e-06	5.11900389991422e-06	1.28208497871373e-06	2.48495771862177e-06	6.70292940035893e-06	4.344002479678399e-06	1.3524728165562899e-05
Arcanobacterium	0.0	0.0	4.08751620994768e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17206551885431e-07	0.0	4.0624069063034e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0482593689228099e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.37303034050617e-08	0.0	0.0	5.1351306862803205e-08
Arcobacter	0.0	7.457653271215039e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.91876262724801e-08	0.0	5.48478919288275e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.1526887764229e-08	0.0	0.0	0.0	0.0	1.1942676007095e-06	0.0	1.1944373430878698e-07
Asaccharospora	1.4280026954903601e-06	1.21533360611348e-06	9.96463895975468e-07	1.4532597514204e-06	2.7891518631917597e-06	1.74831972207164e-06	2.6362633073014e-06	9.934720091151229e-07	1.87850657026571e-06	1.15208513006026e-06	9.55496134199197e-07	2.74950879387481e-06	1.3982148349e-06	1.73989091974175e-07	1.46550422409785e-06	1.03758457487318e-06	2.88335358337995e-06	1.1873170891082899e-06	3.57381573307557e-06	1.00254731038725e-06	4.55743238125922e-07	1.54060360923753e-06	9.847809012710958e-07	1.0679613841812099e-06	3.52490564759517e-06	2.1290256806566003e-06	3.8620572179840405e-06	1.4967244133568e-06	6.85885142964387e-07	2.1348476040418e-06	5.906860763626411e-07	2.61965540670859e-06	5.16332650321739e-06	1.4238639194004299e-06	1.44251037018646e-06	1.7939328218524201e-06	2.20978073223767e-07	1.8292836226950402e-06	9.75255915463682e-07	9.73234723216372e-08	4.95393670554195e-06
Atopobium	5.3628881969777495e-06	4.33018651451204e-06	5.82713345136233e-06	3.22832506667298e-06	2.87624269454306e-06	4.8363451062432294e-06	4.66679949654666e-06	2.5372139773560798e-06	4.95808282128016e-06	5.83788282927263e-06	5.99014932733461e-06	5.74123336823089e-06	1.71024257855629e-06	7.021981594943581e-06	2.78426503121204e-06	3.42330665660518e-06	3.04764967800311e-06	3.0778784360363e-06	1.98464435451626e-06	2.9133447187575803e-06	4.0553536654915604e-06	5.70150646907078e-06	6.33831781008031e-06	6.246107086309e-06	6.96938992608179e-06	1.0982933465588198e-05	2.79409923567087e-06	9.103467960517439e-06	3.76470445415671e-06	9.02548020280599e-06	1.8683288586548802e-06	3.6069264850067597e-06	5.4699251794787395e-06	1.4144971691564698e-06	4.0199093379777e-06	2.16033883386807e-06	3.2640474271296797e-06	7.42377977210177e-06	3.4754036776068e-06	7.56614607524521e-06	4.6542945735381795e-06
Azospirillum	3.92169687538073e-05	1.65246652944278e-05	1.8966439081499398e-05	4.92450692253229e-05	7.405183431138341e-05	5.6537894857607106e-05	5.7316952257168204e-05	9.974530601693159e-05	2.51996388257307e-05	3.6245867573913104e-05	3.33285199638901e-05	9.10159628602853e-05	1.34357926364263e-05	4.63453764617134e-05	0.0004857516785424	1.3276711315540401e-05	8.707609274452741e-05	0.00027150310856536403	2.20080190032844e-05	0.00011952728754508899	0.000106213124808437	4.0425107266086896e-05	0.00016060567818081999	5.78211668604891e-05	1.5796806672918e-05	2.13109264091925e-05	9.33129369389842e-06	3.1974030212277805e-05	2.04094509516457e-05	5.90633798316783e-05	0.000120071752930697	1.23470939454526e-05	5.528053222946229e-05	7.589412293672031e-06	0.00015706531884506202	0.000162487762601377	4.5002978838368704e-05	2.9483348395943397e-05	0.000149187560569704	4.49848721629329e-05	0.000125768390910874
Bacillus	2.2165533264726802e-05	1.56068243360308e-05	6.83101050319918e-05	4.0430687205307705e-05	3.0515487405084197e-05	4.2338551911239096e-05	2.0010439943543303e-05	2.62541663467564e-05	1.91907348438237e-05	1.7796346135063002e-05	3.53721000756671e-05	1.3943974725225699e-05	6.63708102933145e-06	1.98983751535893e-05	1.21727936221684e-05	1.96171202185997e-05	1.18291245883019e-05	1.79131737010781e-05	1.942106326961e-05	1.7633595120442898e-05	1.81416342086239e-05	2.0563750026220604e-05	1.61686057656746e-05	1.1324046378369802e-05	4.75556628811281e-05	5.63257941561235e-05	2.8868145136006897e-05	3.2801020061560804e-05	2.61224672666668e-05	2.76947494533721e-05	9.357871747802961e-06	2.3059256977265697e-05	1.5354835133789098e-05	4.65284260404679e-05	2.53534408649863e-05	2.70263230616184e-05	9.772957192892931e-06	1.72303759268513e-05	3.02578448779285e-05	2.71888433782591e-05	2.65009543358324e-05
Bacteroides	0.014756122330181002	0.0225916587370527	0.0033435819640194103	0.0105881057811989	0.0193145883685638	0.0234086635317731	0.0154471996225647	0.0180213621126737	0.0157678941163889	0.0059371014065047	0.0121970961921009	0.0190022722867611	0.0024399517322808	0.0257114145048747	0.0337380115774608	0.00912836530347078	0.0294416817807346	0.0281400434670581	0.00390986549194839	0.0396144268218905	0.0411966308968603	0.0207572394176155	0.029551299039565	0.0334155765252333	0.0024701396556204	0.00242248278491857	0.00164830860906016	0.00983087655629078	0.0045246989890026105	0.00341354510282133	0.0228831923447378	0.00951037275612478	0.00677280534801016	0.00393896425357791	0.0156379793793509	0.0108912820881893	0.0456179763887391	0.0336601622568438	0.00641671471972221	0.0169784217520127	0.015762773711147
