	ACK-F1	ACK-F1-a	ACK-F2	ACK-F2-a	ACK-F3	ACK-F3-a	ACK-M1	ACK-M1-a	ACK-M2	ACK-M2-a	ACK-M3	ACK-M3-a	Cig-F1-L	Cig-F1-L-a	Cig-F13-H	Cig-F13-H-a	Cig-F14-H	Cig-F14-H-a	Cig-F15-H	Cig-F15-H-a	Cig-F2-L	Cig-F2-L-a	Cig-F3-L	Cig-F3-L-a	Cig-F7-M	Cig-F7-M-a	Cig-F8-M	Cig-F8-M-a	Cig-M1-L	Cig-M1-L-a	Cig-M13-H	Cig-M13-H-a	Cig-M14-H	Cig-M14-H-a	Cig-M15-H	Cig-M15-H-a	Cig-M2-L	Cig-M2-L-a	Cig-M3-L	Cig-M3-L-a	Cig-M7-M	Cig-M7-M-a	Cig-M8-M	Cig-M8-M-a	Cig-M9-M	Cig-M9-M-a	EL-F1-L	EL-F1-L-a	EL-F13-H	EL-F13-H-a	EL-F14-H	EL-F14-H-a	EL-F15-H	EL-F15-H-a	EL-F3-L	EL-F3-L-a	EL-F6-L	EL-F6-L-a	EL-F7-M	EL-F7-M-a	EL-F8-M	EL-F8-M-a	EL-F9-M	EL-F9-M-a	EL-M1-L	EL-M1-L-a	EL-M13-H	EL-M13-H-a	EL-M14-H	EL-M14-H-a	EL-M15-H	EL-M15-H-a	EL-M2-L	EL-M2-L-a	EL-M3-L	EL-M3-L-a	EL-M7-M	EL-M7-M-a	EL-M8-M	EL-M8-M-a	EL-M9-M	EL-M9-M-a
EL-M1-L	0.7111303328326783	0.8018816745698711	0.7422958355890652	0.741948465496934	0.7648959905166413	0.7520665273334025	0.6621233112776397	0.7073133567567396	0.6659862078241483	0.6705540269300865	0.698550676723813	0.8026250247924741	0.6948879003563739	0.7568901649630991	0.7223061904008298	0.8204344249671726	0.7218192544209965	0.741189141794393	0.7339950548058086	0.7159443452641854	0.784611953242729	0.7720564718457116	0.7595604090909845	0.7625493452314955	0.7785773550318813	0.7040161431640009	0.7848308677244968	0.8012683268495474	0.7996293406808906	0.7007212481362584	0.747377460216897	0.6869287889964687	0.7584770961651824	0.7778462628121652	0.7314900624572274	0.7417225943392868	0.7208646672038553	0.8057412992122512	0.7226000486398172	0.774454837394263	0.7621026732917765	0.7071587199419427	0.7675952296057181	0.7856389730211295	0.7691764854142196	0.7186247164501209	0.728374821736464	0.7765984989463811	0.7125968196570633	0.755994259648973	0.7457845436007675	0.8054648487697851	0.73225966391435	0.7465858224867103	0.7179751677772954	0.7350384498161558	0.752879975954305	0.7009133019324312	0.723274033554663	0.7904622635294914	0.7504726503860571	0.7971262855714465	0.7164066290617801	0.7614617163606555	0.0	0.677781848516415	0.765036558326082	0.7463773013396359	0.7202465978470814	0.7434067021554217	0.7243981342466755	0.6998231553100132	0.7557612623450688	0.7090925904473492	0.7660405250644527	0.7710394282299472	0.6604289388945528	0.7371981927784483	0.7320625189445109	0.765015187624043	0.651228067778061	0.7105411703778801
EL-M1-L-a	0.7798449706931206	0.8581253058935877	0.7928725629904626	0.7756229012243261	0.8652224355979142	0.8511164354226932	0.7581324481701267	0.5762082744892093	0.721092509997225	0.632998845417945	0.7400138969939312	0.80506878191281	0.7563459495845749	0.7065055423381498	0.7856663167117047	0.8409113448795251	0.7847523848078297	0.6846511213400606	0.8465940678177716	0.7736830939894337	0.806871953994364	0.7780446443512743	0.7895472058697287	0.8419539566781713	0.873732424564879	0.7730333559672724	0.7861640576796041	0.7311046143042798	0.7816122236399032	0.7044966907703936	0.8078605500789653	0.6271316625817147	0.6794344245119744	0.7209179653153329	0.6791818144570436	0.6375813632206161	0.786751245467362	0.7663996125623416	0.7024060131499591	0.7902987712017264	0.7476873755842123	0.7022532201940029	0.7619432551520973	0.8062203922239168	0.7332394528827778	0.7131358321274116	0.7572709733443256	0.735321381686263	0.8207890202043174	0.8003596153214287	0.7856450304234881	0.7229158601929798	0.8494620995721257	0.7900953629645691	0.8057560540446556	0.741118130054905	0.8341967210721577	0.7360203211915708	0.824468693847055	0.840763067453909	0.7654095877304923	0.7404988071067171	0.7972214741104434	0.7648686176684086	0.677781848516415	0.0	0.8608033134758349	0.7611863218420803	0.7628118965642743	0.710126665288438	0.7817626412721939	0.6815053840713383	0.72956832176692	0.6042354939564992	0.7659548567168383	0.7683335126458756	0.7277956221209183	0.630618904150794	0.7496488701563747	0.6767824000953175	0.659892594847216	0.5982286807110677
EL-M13-H	0.80056695863574	0.8120850557376109	0.8507596136985338	0.7735762323754778	0.7873227996777367	0.7685897797413108	0.7253228569890633	0.8791754430367464	0.814931840840091	0.8289488366632406	0.8202677886959474	0.8968960030500576	0.799057160291491	0.877609682991276	0.7797683257413219	0.8913124037657773	0.7622496713394106	0.8821317118910341	0.7168859173417443	0.7247883858646437	0.8439018260151292	0.8798256092578353	0.7928613453748169	0.767564706977197	0.7665089064478982	0.7792660200602618	0.8592094776986726	0.9059572512316498	0.889739795919626	0.7794650471160581	0.7530093147349222	0.8577527514039129	0.8895392101410854	0.8419936831156796	0.8716837290283423	0.8797591836589838	0.8030725905447919	0.8926817702695288	0.8439265359611956	0.7977602331325855	0.903734450709539	0.814332584898529	0.8477529574982683	0.7664579846410776	0.8809079598384962	0.81182187849327	0.8781694860237578	0.8497099797165495	0.8009451526934862	0.8316468930718284	0.8023669490644594	0.9202051100610507	0.7209026240054448	0.7266982353376588	0.8516433706432596	0.8437337400939154	0.7599586988399495	0.7881585035459359	0.7353281082680596	0.7340811442637785	0.8455834210785131	0.9047136644193328	0.8097668234689422	0.8643224212388037	0.765036558326082	0.8608033134758349	0.0	0.8282371361733963	0.7957730979595763	0.8233513537905734	0.7751222239630524	0.8037720109527715	0.8960136987834153	0.8588590032818944	0.8905985309910044	0.8383977408411554	0.7450103716924824	0.8763679668643585	0.8367298593206226	0.8900649342736171	0.7972655423281615	0.8646154050001473
EL-M13-H-a	0.7250257374487706	0.7881180481671005	0.765557992255641	0.7331078449201572	0.7989236704324559	0.8078903557126925	0.7896611835203766	0.7151243117824132	0.7304936046459599	0.7170841075040613	0.769558071769144	0.7408107714608084	0.7660122722946937	0.7589228204743133	0.7943387558024039	0.7925959194131206	0.7003601895938157	0.7112815276409257	0.8290388396754723	0.7433972807450691	0.7307691371589794	0.8351287131393885	0.743669656638185	0.853761721174993	0.8176534557808265	0.7896575797654728	0.7363437510298211	0.7603034987163197	0.8278519055321131	0.805851076321861	0.6699182835792423	0.7094179505563577	0.7591266243642586	0.7253960445256014	0.7376488888120245	0.7351254018956331	0.7712587049841741	0.7374406068568683	0.760523973869672	0.8020121990291842	0.7858058603490312	0.6674779328706084	0.8175661525094746	0.825268976351345	0.7729256880180015	0.687460681437168	0.8008816668879345	0.6667171670508588	0.800474875897851	0.7578199128718196	0.8163528532177293	0.7908230785974136	0.785172758328465	0.8342352891606252	0.729074290357464	0.6969818845553758	0.7746350710810136	0.7703917383780945	0.7739813695156138	0.8309028413348738	0.7942962563659329	0.7665443779541827	0.8257876562943485	0.8047387281871341	0.7463773013396359	0.7611863218420803	0.8282371361733963	0.0	0.7454442853880114	0.745667015122563	0.7322079109687096	0.6597472299635027	0.7842054011842042	0.7348640374730351	0.8002019090529529	0.7384191157121831	0.761637894368575	0.7352120647757951	0.7904026474746164	0.7596817525191846	0.748649352494931	0.6809457045744943
EL-M14-H	0.712681727822195	0.8650424612138999	0.6664786499664817	0.7745337318944764	0.8002154027830676	0.8055231849903917	0.6263493487313401	0.7073801651471665	0.7167941972024159	0.7581854093053163	0.6622446192904753	0.7796225878561501	0.6649092073878102	0.6978728607976175	0.670617996068543	0.8012663421782417	0.7158403731034044	0.7582754450934017	0.7742914505158783	0.6922644582647492	0.7735478542494807	0.7224458710010705	0.6494600033636141	0.8056192302637643	0.804908305237552	0.7045533146328676	0.7410873321606649	0.6844249855986069	0.7423760989379619	0.8179218147650263	0.8154860528417082	0.7134835705668342	0.6895449887041304	0.8411933633767011	0.6662906082140254	0.7495877566310349	0.7583983758444599	0.8347166293099935	0.703994954192134	0.8361183172021085	0.6797292755383171	0.7467991970925834	0.7273663571609945	0.8283475585588126	0.6827152555239123	0.8126114306372698	0.6683616542551913	0.7341194828634852	0.8074255690380993	0.8421739145117878	0.8193211385073276	0.7794076750206793	0.8387708481202628	0.7679602971995536	0.7621252933553218	0.7663385672947245	0.7776935595935012	0.7129804766815163	0.7875879688419254	0.7838926920235474	0.715750286869817	0.6891423851985781	0.7454687336239891	0.7018927555068593	0.7202465978470814	0.7628118965642743	0.7957730979595763	0.7454442853880114	0.0	0.8517440966464794	0.6298267230015506	0.7540016931198485	0.6958582862963094	0.7375361667397724	0.7113923446168382	0.8437862188262579	0.6908761976131874	0.8125230469623743	0.686381719130607	0.7230446269835822	0.6713082794047921	0.763756160875746
EL-M14-H-a	0.8196583222351163	0.8375986749925597	0.8785108028785672	0.8014691668102887	0.863245943337137	0.8393273250497739	0.8071185347489394	0.7274536413599884	0.8050610165891308	0.6831089145564924	0.8370320900985876	0.8468659754708898	0.8178626076080598	0.8516288550535476	0.8586589657240145	0.8900713627797989	0.7965630274373323	0.7325494951880401	0.8575722102040182	0.7829982389755429	0.8595971343504623	0.881166980485193	0.8358943090177238	0.827015438865189	0.8621568133539442	0.8465153402502182	0.8186410158884833	0.8624084521646239	0.8864459187248912	0.7014652526208977	0.781795578996579	0.6827404997923523	0.8535475486076686	0.744776676763179	0.8246435841894947	0.7083371853378089	0.756821824128219	0.7960441758352468	0.8084072344179549	0.7364170789870345	0.8847742704935738	0.711243350102873	0.8609258159145354	0.7772687618485002	0.8412958637563355	0.6986448550075715	0.8647536298908648	0.7999915678239196	0.8394012116570221	0.7977821602361796	0.7670847897086459	0.8640192755957103	0.7966098668163907	0.7697021934735372	0.8555964108558168	0.7572388011463023	0.851895083479005	0.8076672132178759	0.7775313230215378	0.8315864776745255	0.862295623199906	0.8795763727225453	0.8327196489557476	0.8877457812494772	0.7434067021554217	0.710126665288438	0.8233513537905734	0.745667015122563	0.8517440966464794	0.0	0.812466784652135	0.6367743452481227	0.8558629316538713	0.7254298320861566	0.8613326681283865	0.7391246875104039	0.7448901768559811	0.7902842478918984	0.8618471960957822	0.8234548632769083	0.7648824117275288	0.6574823614547016
EL-M15-H	0.7295827002862303	0.8457625313755192	0.6971463773506819	0.7596015375557417	0.8084999470282084	0.8147032794135246	0.6998830988371523	0.7499086948132977	0.7391210759279263	0.7717403026984591	0.6943137021213115	0.7656497082697701	0.6873865083894976	0.7364585874459892	0.6692779995889347	0.8544803080936335	0.7390860029384594	0.807211977225148	0.7725776455743139	0.7391366011616357	0.8375325860471664	0.7928354621904712	0.7286339565369502	0.8096629591388836	0.8184925868976697	0.7344449255679043	0.8220466016916805	0.7494035677082165	0.7762989977189969	0.8158162441800909	0.8168036748639904	0.781324834316402	0.7545572257304682	0.8251103256648495	0.7312683709842843	0.8014446806354851	0.769396609797981	0.8522218321648605	0.7309366566088855	0.8195809942301315	0.7435760921839255	0.7825505676719031	0.7307244287085054	0.81463172845071	0.733648053706679	0.8153433131463063	0.7475203585807579	0.7714718456395984	0.8188420624141345	0.8350899633336644	0.8024530374573938	0.8197537127986284	0.7921146012525618	0.781113845070021	0.816960672844523	0.794481142242748	0.8063001447473889	0.7563776432758407	0.7492228389047836	0.7860236849628343	0.7289324110768498	0.7458835008835535	0.7926625936729003	0.7884872353879281	0.7243981342466755	0.7817626412721939	0.7751222239630524	0.7322079109687096	0.6298267230015506	0.812466784652135	0.0	0.7368112035119196	0.7389569349524558	0.7845072551409661	0.7441190709209556	0.7833569923275809	0.711436978184569	0.8417943568901409	0.7492528673228279	0.7805493329070371	0.6764970861568258	0.7936276497108463
EL-M15-H-a	0.721439527782251	0.8041413669040363	0.8009442850556352	0.7432981299783447	0.8153294515758109	0.7808967019738289	0.7615374895780532	0.6761090361307434	0.7699271177301596	0.6328242869994828	0.7868276172709673	0.7898002453358366	0.7507025851719077	0.7862783438548562	0.8015091199101413	0.8516762335301511	0.7371240381323526	0.6861870680862999	0.8024162069115697	0.7022907031420699	0.8052646439311972	0.8182937503742255	0.7466118957454652	0.8241005680962894	0.8204117742384623	0.7750938913350923	0.7689695367466763	0.8053768911962728	0.8171023919855481	0.7156538022157831	0.7023784180140618	0.6579657262540568	0.8011316858736393	0.730578524423116	0.7550420057903411	0.6830364010288799	0.7245682698330812	0.7487383982982666	0.782922684145413	0.7056827855680514	0.8307222395435986	0.6318493945626803	0.8092604944656135	0.7418576381461683	0.7773265329689162	0.6329563657975738	0.8183702816890791	0.7249945322410211	0.792999437492399	0.7427598853357309	0.7398027013868388	0.8057559749666312	0.7624623626723825	0.7758265689028481	0.7990142293777978	0.7005983082586392	0.789944120966857	0.7457012059498761	0.7380061104920607	0.7754013927477904	0.7935508099221552	0.8133598461899937	0.8125245943635327	0.8319893794548524	0.6998231553100132	0.6815053840713383	0.8037720109527715	0.6597472299635027	0.7540016931198485	0.6367743452481227	0.7368112035119196	0.0	0.8128589197547611	0.6935601506552551	0.7978829904918666	0.7030331156530452	0.7150858640403541	0.7772738205253281	0.8085428274359595	0.7836415539302355	0.716763147036091	0.6762317058027114
EL-M2-L	0.7801657511160626	0.9027826873494248	0.6761962543328699	0.8205384601535319	0.8997356848756828	0.9021628527708141	0.735092409071601	0.6234518084067959	0.6663871648009145	0.7275416978527671	0.6326988818894614	0.6749451629292342	0.7315547532466314	0.6178352447485234	0.7548261608450978	0.8378243700018494	0.7529325902393462	0.7365283065486511	0.8772000571870036	0.8198783071471878	0.7914056305223625	0.7771635306504405	0.7769575518868296	0.8716806395368939	0.9072814745207284	0.7766689403129505	0.7564294151161999	0.5054975762118441	0.6775186697224098	0.850625034505375	0.8467980289391938	0.7082246102218418	0.5179931206092231	0.8167650500272366	0.5859352392036518	0.6920472950529181	0.8496819571270694	0.8433756178279364	0.5612944830819896	0.9022032528088465	0.5871213263902232	0.7987070134099981	0.7065265276862867	0.8942891448646124	0.5674051299945673	0.804479499238568	0.6249219059225922	0.7179357656950293	0.8834659412808066	0.8642586127387955	0.8486615956366361	0.6439431238519588	0.9033808575164656	0.8933983410680411	0.7937001016726725	0.8016869305697776	0.8482821623262047	0.7582688691256143	0.8478846208368688	0.8821750410687	0.6701521950392153	0.5580382459947727	0.7959452416090125	0.7132197231287178	0.7557612623450688	0.72956832176692	0.8960136987834153	0.7842054011842042	0.6958582862963094	0.8558629316538713	0.7389569349524558	0.8128589197547611	0.0	0.6870450013038385	0.5927350692486552	0.811110807088099	0.7790645243164499	0.7833828495350869	0.6776269685102967	0.5723242028522655	0.6407261981092812	0.7263025230570259
EL-M2-L-a	0.7760033617998646	0.8728945043353463	0.7842083961354681	0.784385998689691	0.8708219347204679	0.8406487534059618	0.7174455885026847	0.6133583055055197	0.7091341189599026	0.5964229008723001	0.7344396253181664	0.817894901630144	0.706718572783082	0.6682133124720229	0.764114502734898	0.8112346708398295	0.7901081849905071	0.6887412483795892	0.8429912807955842	0.752448060363495	0.7775238365770815	0.6949837634141366	0.7555175704079597	0.8104005241105111	0.874773453101157	0.7472719326414858	0.7208663542768808	0.656583836263394	0.7637152374787947	0.6921847708699064	0.7972848410685497	0.6493101809384666	0.6599208595738366	0.7683221029290509	0.646929298838038	0.6365045084318907	0.7723877526690797	0.7389298424160021	0.6986971362522182	0.811960045596317	0.7131397172567696	0.6864921484424105	0.7432329750083373	0.8061865579146043	0.684333966723073	0.7503487321971308	0.740822324310645	0.729477081901555	0.8235359418995774	0.7850889701431032	0.7952489554956914	0.7166750333681403	0.8481788003288903	0.7655006126461918	0.7893809089824309	0.7305273891901924	0.8304414072963203	0.7259638472949574	0.8097805803288686	0.8212471647610784	0.753799374224688	0.7139619143501031	0.7709180650521158	0.6841516337316811	0.7090925904473492	0.6042354939564992	0.8588590032818944	0.7348640374730351	0.7375361667397724	0.7254298320861566	0.7845072551409661	0.6935601506552551	0.6870450013038385	0.0	0.7386489844939316	0.8005746378986041	0.6989564070683858	0.6878415456466278	0.7200729357946687	0.646387594280923	0.6356998139170515	0.6783810840993655
EL-M3-L	0.7836837304450215	0.9291427967552454	0.7171178594300455	0.8221578917829815	0.8910324616717008	0.8824060547348374	0.7208015781724472	0.681007047440839	0.7207633825322405	0.7532078516631384	0.6707131836236061	0.8068782625171267	0.7363074251676166	0.6471174051656979	0.727633534361433	0.8273815632601205	0.7874871459530144	0.7491779822175547	0.8697288464690305	0.8094474577710442	0.8195690614849281	0.7605381606175575	0.7733370953400969	0.8883152828897553	0.8896216062551288	0.7600961685588953	0.7682880258063967	0.6554405292495693	0.7066709433735935	0.8767009278636635	0.8758192304530614	0.7496670932297891	0.6688462648110419	0.8567135184761118	0.6686802221063157	0.7356968454239815	0.8725527005217123	0.8495789766756586	0.6288579224234755	0.8996450643866613	0.6249002048345503	0.8092495156636784	0.6937152155745633	0.8928630055687021	0.6561544303846845	0.8222981193443208	0.6519007607359769	0.7458114587378902	0.8523832039579292	0.8801361962857451	0.8482403098705038	0.7057534254762116	0.8966822111788323	0.8780152350264896	0.8138915569150271	0.8160099486922432	0.8549814743259276	0.775393262422328	0.856663122656226	0.8729821784038971	0.704767725434581	0.6402639230812723	0.7967222927170003	0.7057462247704451	0.7660405250644527	0.7659548567168383	0.8905985309910044	0.8002019090529529	0.7113923446168382	0.8613326681283865	0.7441190709209556	0.7978829904918666	0.5927350692486552	0.7386489844939316	0.0	0.8093946360437214	0.7968940482739577	0.830760866593318	0.6876973009954751	0.6498810686922585	0.7085748204082047	0.7718232289226349
EL-M3-L-a	0.7502860313687267	0.7511877336052687	0.8513848194822171	0.7559025879463703	0.8228668247831031	0.8269036338285892	0.8345380025912038	0.7915884175856899	0.7547675002854378	0.7238640483713576	0.8351139969737571	0.817150799525214	0.8252455834921085	0.8018334379660422	0.8273828913597191	0.8754439989879286	0.7750014068641617	0.7650327815273226	0.8453303517434616	0.7781417005205764	0.8119411944757503	0.8747964128943865	0.8255109215267732	0.8348758955095106	0.8305795657371392	0.7999748540752907	0.793603251119007	0.8490932223252344	0.8003627720920061	0.7739788513019152	0.7587252631292474	0.7515179974228174	0.8143140341487274	0.6641730506924123	0.8307051660935943	0.7565573381771724	0.797549784171091	0.7810160288009637	0.8001886446412261	0.7931061159394858	0.8584073773180874	0.7493692121308037	0.836413925732737	0.7817616196725753	0.8397289452720136	0.7069641462774912	0.8282689329593005	0.7761427851277617	0.8061379251452732	0.763867722922819	0.7548853165798081	0.8104461956636453	0.7747687893069175	0.8123113984179895	0.79642208724832	0.7621206805116161	0.8388885998892283	0.7885324407563006	0.7962848118368494	0.8397933377639695	0.8184706035313242	0.8064510820591592	0.8337786239378708	0.8470966089561263	0.7710394282299472	0.7683335126458756	0.8383977408411554	0.7384191157121831	0.8437862188262579	0.7391246875104039	0.7833569923275809	0.7030331156530452	0.811110807088099	0.8005746378986041	0.8093946360437214	0.0	0.8093838796952403	0.824646655924875	0.8394303609664625	0.7838442888917687	0.7906133364320331	0.7703035562004698
EL-M7-M	0.7571595428818494	0.8151525183850052	0.7582392528789108	0.7539590309190811	0.7883746848082722	0.7912616826282115	0.5977007384250397	0.7043399009010621	0.715678203227464	0.6781737338170034	0.6985116170238493	0.8193687459275828	0.7217737643511786	0.7495567952352546	0.7406404045564192	0.8359941367606394	0.7359728291460883	0.766506832963959	0.7272277926687591	0.7130087834384417	0.7807727456502687	0.751689453476705	0.7539515907162687	0.7427498920045229	0.7939298876064134	0.7260636701340957	0.7725383395839989	0.7666820826876869	0.790292360268106	0.7370167336018042	0.7700007365471836	0.7552486216658144	0.7525477117550998	0.7571667975071736	0.7276298961044764	0.70636143340332	0.7048792754792854	0.8128131371686695	0.743180074512269	0.7971491207508684	0.7590694330269963	0.7397836581964017	0.7553982457832001	0.7621292721160806	0.7363688575388213	0.7403939012556338	0.770446285990526	0.7837740263659613	0.7927674245844504	0.7888737952518763	0.7590505376786307	0.7945383885760221	0.7859897672242641	0.7468680896043137	0.7867322988593805	0.7675135937418093	0.7687812494960394	0.7012475076872017	0.7310724386601463	0.7677937375019157	0.7608727900991304	0.8007535494767363	0.7395709791183881	0.7807693810043551	0.6604289388945528	0.7277956221209183	0.7450103716924824	0.761637894368575	0.6908761976131874	0.7448901768559811	0.711436978184569	0.7150858640403541	0.7790645243164499	0.6989564070683858	0.7968940482739577	0.8093838796952403	0.0	0.7773517557657854	0.7292666018069446	0.7191309426588044	0.6307171342893949	0.7615713966767883
EL-M7-M-a	0.7996303496745595	0.8714293528366956	0.8363295142425594	0.8198131205280873	0.8507298278256509	0.8483000135205837	0.8088765673624365	0.6914140119019977	0.7690927543724563	0.7128288150885898	0.8228243827850537	0.7852087510228148	0.8095718156365503	0.7807630452110286	0.8332194587920079	0.7928299229791447	0.7768475448129377	0.7299384247644872	0.8556377775274351	0.8117855730779876	0.7967433546176709	0.8498754789930477	0.8223270135741952	0.8735695559643494	0.862633427435321	0.8148898700853292	0.7903383408655522	0.7974908745615463	0.8242125846925948	0.773559376789504	0.8030020946817809	0.6580357124492053	0.73874378816669	0.7602198909737974	0.7268409214535049	0.7139507451085256	0.8014018613836575	0.7043320565338402	0.7595781984253359	0.8417977327874567	0.808722043155206	0.7323988669042134	0.8284010059197005	0.8528503956560878	0.7730587098945221	0.7460139110861389	0.8060210113594882	0.756892374782399	0.8511075041488911	0.8156353822954969	0.8501847460194335	0.7596025041386597	0.830065048336829	0.8215103431552648	0.7837352109189017	0.7823559744900386	0.825700704536249	0.7995858621995459	0.8530186366240362	0.874030201047155	0.8393444609303102	0.8027569327776121	0.8407051898234627	0.8141040965282436	0.7371981927784483	0.630618904150794	0.8763679668643585	0.7352120647757951	0.8125230469623743	0.7902842478918984	0.8417943568901409	0.7772738205253281	0.7833828495350869	0.6878415456466278	0.830760866593318	0.824646655924875	0.7773517557657854	0.0	0.7799093240858122	0.7107075235825493	0.7301937193361191	0.6548526344229718
EL-M8-M	0.7402608150671506	0.8683753366651429	0.7198074384897583	0.7952633711460608	0.841849072087213	0.8251484059856318	0.6899980188265165	0.7036353856998899	0.6649790888350126	0.7379427151901811	0.6999923589217215	0.8077808487679002	0.7154468417492503	0.6525750891121395	0.7154295560321753	0.7694460309711805	0.7742137446683092	0.7672032004362616	0.8093200291449995	0.7865458909396779	0.7487803444642365	0.7244609410806748	0.7488774707491604	0.8455792375104509	0.8234019178845976	0.706675329973663	0.7497102928793766	0.6782748355974161	0.7037480555708054	0.8335568871833166	0.8433961256590438	0.7507026149708714	0.6617384236881103	0.8470200536691477	0.6508236573466886	0.7399442910593811	0.8496419469339718	0.8266185753543657	0.6683128593872857	0.8729315108986287	0.6557018917808403	0.7896901680417168	0.6879430283725758	0.8779910220459742	0.6915943421270924	0.8178694550919073	0.6948841538013333	0.7647148973540642	0.7829318941995531	0.838614976483166	0.8328364203903541	0.7420058884569976	0.8564658741325513	0.82651887518912	0.7510225464235974	0.7910800426755483	0.8098307142435778	0.7288104778974109	0.8074886566934528	0.8323054119987819	0.7300743015443988	0.682721092312008	0.744983615070414	0.6477239778646446	0.7320625189445109	0.7496488701563747	0.8367298593206226	0.7904026474746164	0.686381719130607	0.8618471960957822	0.7492528673228279	0.8085428274359595	0.6776269685102967	0.7200729357946687	0.6876973009954751	0.8394303609664625	0.7292666018069446	0.7799093240858122	0.0	0.6744329335334304	0.6601601334526955	0.7721648398758904
EL-M8-M-a	0.7799682544327603	0.9113481394102243	0.7518593483640534	0.8307363352606704	0.8954601323141751	0.8855564909531979	0.6909315919522498	0.5815496143557991	0.6699349168903215	0.6762946527454936	0.6436493511354229	0.7545444090429198	0.7428322055016751	0.6005821522198542	0.7678072509233617	0.8129350718191839	0.7925303825366967	0.7258577053668189	0.8752627940249936	0.7947515280097015	0.7938736229291756	0.7565182895381244	0.7780327313314562	0.8543552532635164	0.8998320396222429	0.7622530893013494	0.7458892380488328	0.6129096053423678	0.6815759820752179	0.8137726389217294	0.8364787795368168	0.6833871129876323	0.5808686623333553	0.7650159600172733	0.5764801493878481	0.6183415541875835	0.8093123959670041	0.7647566960059758	0.5987292952695424	0.8877635680410009	0.5956066746997262	0.7852982958798628	0.6935185058095318	0.8899448127568648	0.5749167689230673	0.7808910421949883	0.6326137883261812	0.7374813160602447	0.8447813996091332	0.842355360409447	0.840222932888726	0.6449891478242412	0.8936326019745425	0.8498732794496463	0.7955006149284282	0.7939399358897944	0.8569993797146247	0.7549393779602864	0.8614239832352704	0.8751498298287517	0.6969607974674333	0.5966548735909732	0.8062606717101705	0.6899127740664677	0.765015187624043	0.6767824000953175	0.8900649342736171	0.7596817525191846	0.7230446269835822	0.8234548632769083	0.7805493329070371	0.7836415539302355	0.5723242028522655	0.646387594280923	0.6498810686922585	0.7838442888917687	0.7191309426588044	0.7107075235825493	0.6744329335334304	0.0	0.6425650971710317	0.6842006469654252
EL-M9-M	0.7232621201064763	0.8285638804181905	0.6724817953381103	0.7695594082104458	0.7868783589338603	0.819627753003016	0.6648338722849068	0.6393260256423744	0.6520921471816269	0.6242392186270399	0.6469691410281805	0.7418593843458684	0.6851143756258176	0.6486586420223274	0.7083182016102003	0.8035848794713785	0.7247270371784238	0.6981568956069367	0.7676316647623977	0.7257520893389127	0.7870678362042238	0.7291176936692317	0.737393038372923	0.7730910250803654	0.8211574180981396	0.714806290441067	0.7464278109132276	0.6417257956333682	0.7083044259559104	0.7321842139917448	0.7961294120031844	0.6835277790119825	0.6164405009535845	0.7411579914531615	0.622376693587085	0.6410777548653106	0.7496160965508436	0.7744016409259358	0.6439139965264918	0.8004443739489963	0.6651607442561156	0.7296588833086171	0.7164520676133104	0.8017236318601111	0.6134740552059635	0.7380946685796728	0.6992663412776844	0.7420850121010216	0.7603151380243333	0.7861850107072933	0.7882766704053947	0.6939056971392215	0.8141677015366455	0.7599695695066055	0.7390394114519163	0.7533568001447656	0.7905475890827839	0.7175298547735428	0.7820582729877894	0.7780011735003124	0.7171108210072726	0.6823567797903443	0.7535205847127338	0.7116849875192792	0.651228067778061	0.659892594847216	0.7972655423281615	0.748649352494931	0.6713082794047921	0.7648824117275288	0.6764970861568258	0.716763147036091	0.6407261981092812	0.6356998139170515	0.7085748204082047	0.7906133364320331	0.6307171342893949	0.7301937193361191	0.6601601334526955	0.6425650971710317	0.0	0.6881751644825821
EL-M9-M-a	0.7322941927190109	0.849914110910717	0.7763322320302197	0.7801951200697607	0.8629644072783025	0.8409444964355498	0.8039027648904393	0.6092354059119593	0.742757458230073	0.6580519869767767	0.7788854502338053	0.7617709135114311	0.7732321596317152	0.7363366065846221	0.8017368992228703	0.8358853272612963	0.7361676910117544	0.6475845551116427	0.8615840599799199	0.7981533995357388	0.7994924449962229	0.836297665686517	0.750399316325402	0.8667437700222694	0.8532513391664748	0.8080924526339057	0.7559419415533073	0.7296266141024427	0.7950052535106115	0.7201002318244003	0.7720093472524425	0.5918163846263029	0.7231012808211001	0.693071438711282	0.694008354698685	0.6136058159950833	0.8105529892559339	0.7452962007566061	0.7053803110410753	0.7774878024586873	0.7700931881145294	0.6778497515374456	0.8072065651370451	0.8084999406238502	0.7447022933681139	0.6423711556241711	0.7769329195926973	0.7144227120059754	0.841928016560141	0.7991190482790633	0.8269374628834137	0.7315037219834556	0.8319862318276865	0.8315525189369406	0.78168594543125	0.7219121229059827	0.8100535181463856	0.7677981657826846	0.8356413478634783	0.8557474049493079	0.7868783030448772	0.7465426833285517	0.8191615663625197	0.8052768900903162	0.7105411703778801	0.5982286807110677	0.8646154050001473	0.6809457045744943	0.763756160875746	0.6574823614547016	0.7936276497108463	0.6762317058027114	0.7263025230570259	0.6783810840993655	0.7718232289226349	0.7703035562004698	0.7615713966767883	0.6548526344229718	0.7721648398758904	0.6842006469654252	0.6881751644825821	0.0
